Word,Count
i,21
you,15
to,14
it,12
the,12
a,11
be,8
is,8
was,8
and,7
not,7
of,7
we,7
do,6
my,6
that,6
will,6
your,6
are,5
as,5
know,5
me,5
no,5
our,5
been,4
but,4
child,4
sons,4
yes,4
at,3
could,3
did,3
father,3
has,3
he,3
in,3
laenor,3
now,3
such,3
they,3
this,3
well,3
what,3
who,3
aemond,2
an,2
bed,2
believe,2
capable,2
cost,2
fire,2
found,2
go,2
gone,2
good,2
grace,2
had,2
hae,2
have,2
house,2
jace,2
little,2
look,2
love,2
might,2
show,2
thank,2
their,2
thing,2
us,2
were,2
you've,2
abandoned,1
accident,1
achievement,1
after,1
against,1
alicent,1
alone,1
already,1
am,1
anyone,1
ao,1
appearances,1
appropriate,1
attacked,1
avail,1
aōma,1
bastards,1
bear,1
became,1
belmōr,1
beneath,1
best,1
better,1
birth,1
both,1
bē,1
called,1
children,1
cloak,1
cold,1
conceive,1
conquest,1
corlys,1
cousins,1
curse,1
daor,1
defend,1
desired,1
different,1
down,1
droll,1
drīvo,1
duty,1
effort,1
else,1
elsewhere,1
embōñar,1
enough,1
epvor,1
escape,1
everything,1
exhausting,1
far,1
farce,1
fear,1
felt,1
few,1
find,1
for,1
forbidden,1
forced,1
from,1
great,1
harren's,1
harwin,1
heard,1
heart,1
heir,1
hen,1
her,1
hiding,1
highest,1
him,1
honorable,1
hoped,1
hāedromā,1
i'm,1
i've,1
iksi,1
indīliks,1
inherit,1
insults,1
iron,1
issarome,1
issi,1
it's,1
itself,1
joy,1
kastoti,1
kin,1
kind,1
koston,1
lay,1
learn,1
least,1
leave,1
legitimacy,1
letagon,1
levied,1
life,1
line,1
longer,1
lord,1
lost,1
lot,1
loudly,1
loved,1
luke,1
lykemiluks,1
maester,1
maintain,1
make,1
man,1
mandȳma,1
marriage,1
might've,1
mother,1
murder,1
must,1
mērpī,1
mērȳ,1
mōriot,1
naejuragon,1
named,1
need,1
nykē,1
offers,1
only,1
or,1
out,1
owed,1
own,1
performed,1
perzōñi,1
possesses,1
power,1
prince,1
princess,1
prison,1
prānot,1
put,1
question,1
questioned,1
rare,1
realm,1
regrettable,1
remaining,1
responsible,1
restless,1
returning,1
rhaenys,1
righteousness,1
riverlands,1
rule,1
said,1
sea,1
see,1
seen,1
ser,1
sharply,1
should,1
should've,1
since,1
sit,1
slanders,1
sleep,1
so,1
somehow,1
sorry,1
strange,1
strong,1
strongs,1
targaryen,1
terror,1
than,1
them,1
themselves,1
there,1
things,1
those,1
throne,1
through,1
times,1
today,1
together,1
too,1
tragedy,1
treasons,1
trouble,1
trusted,1
try,1
tyrant,1
uncle,1
understand,1
use,1
useless,1
va,1
valzȳrys,1
velaria,1
velaryons,1
vile,1
walk,1
want,1
wasn't,1
where,1
whisper,1
with,1
without,1
word,1
words,1
worse,1
would,1
years,1
yet,1
yn,1
zālagon,1
zȳhom,1
ñuho,1
ñuhys,1
āegot,1
ānogri,1
ērinȳ,1
īlot,1
īlvor,1
