Word,Count
you,11
the,10
a,9
of,8
to,7
and,6
is,5
it,5
be,4
i,4
if,3
more,3
my,3
ser,3
we,3
were,3
are,2
but,2
depravity,2
he,2
him,2
how,2
knight,2
know,2
matter,2
must,2
one,2
only,2
queen,2
sea,2
truth,2
what,2
with,2
would,2
you're,2
your,2
about,1
accusing,1
across,1
alas,1
allowed,1
ally,1
always,1
am,1
another,1
at,1
been,1
believe,1
better,1
born,1
by,1
capable,1
child,1
children,1
common,1
comparison,1
could,1
cruel,1
cultivate,1
dead,1
death,1
devoted,1
do,1
doesn't,1
don't,1
each,1
enemies,1
enough,1
especially,1
exploit,1
exploits,1
fat,1
fear,1
feared,1
for,1
free,1
ghost,1
gladly,1
gold,1
grant,1
grows,1
happy,1
harwin,1
have,1
heard,1
home,1
i've,1
in,1
isn't,1
kindness,1
king,1
knew,1
laenor,1
landless,1
least,1
leech,1
let,1
lord's,1
lose,1
losses,1
love,1
man's,1
marry,1
me,1
meal,1
mine,1
mmm,1
mourn,1
much,1
name,1
narrow,1
need,1
no,1
not,1
otto,1
our,1
pentos,1
perhaps,1
places,1
possesses,1
powerless,1
qarl,1
quick,1
quite,1
remarkable,1
respect,1
rhaenyra,1
rules,1
said,1
seems,1
set,1
skill,1
some,1
spared,1
specific,1
stepstones,1
story,1
strong,1
subjects,1
taste,1
terror,1
than,1
that,1
that's,1
them,1
then,1
there,1
they've,1
think,1
this,1
through,1
tyrant,1
understand,1
unless,1
us,1
velaryons,1
wants,1
was,1
where,1
whisper,1
will,1
witnesses,1
won't,1
wonder,1
yes,1
you'll,1
