Word,Count
you,15
your,9
i,8
to,8
alicent,7
the,7
of,6
and,5
it,5
a,4
have,4
is,4
me,4
this,4
what,4
will,4
aemond,3
an,3
do,3
let,3
my,3
no,3
should,3
where,3
allow,2
answer,2
are,2
at,2
be,2
boy,2
but,2
demands,2
did,2
enough,2
had,2
hear,2
king,2
know,2
need,2
now,2
question,2
ser,2
such,2
tell,2
that,2
truth,2
we,2
who,2
with,2
yes,2
aegon,1
aemma,1
all,1
anguish,1
another,1
answers,1
anyone,1
apologies,1
as,1
asked,1
bed,1
birth,1
blood,1
brother,1
calumnies,1
came,1
can,1
cannot,1
cease,1
comfort,1
could,1
court,1
cruel,1
daemon,1
dares,1
dear,1
defend,1
differences,1
end,1
eye,1
family,1
father,1
finished,1
for,1
girls,1
go,1
gods,1
going,1
good,1
grandsire,1
guide,1
hand,1
happen,1
happened,1
harrold,1
her,1
his,1
home,1
how,1
i'm,1
if,1
image,1
in,1
infighting,1
insults,1
interminable,1
it's,1
judgment,1
king's,1
known,1
laenor,1
landing,1
lie,1
lies,1
look,1
make,1
matter,1
more,1
mother,1
must,1
not,1
nothing,1
oaths,1
one,1
our,1
pass,1
place,1
princess,1
proceeding,1
protect,1
remember,1
removed,1
restore,1
return,1
rhaenyra's,1
show,1
silence,1
something,1
sons,1
speak,1
spoke,1
stay,1
swore,1
temper,1
that's,1
their,1
them,1
there's,1
these,1
thing,1
time,1
tongue,1
understand,1
us,1
very,1
watch,1
we've,1
well,1
whose,1
wife,1
would,1
years,1
