Word,Count
the,12
to,7
and,6
i,6
is,6
we,6
a,5
of,5
our,5
your,5
for,4
in,4
you,4
have,3
if,3
no,3
was,3
are,2
be,2
been,2
common,2
everything,2
grace,2
had,2
hightower,2
house,2
man,2
my,2
not,2
one,2
place,2
right,2
that,2
this,2
throne,2
too,2
will,2
about,1
act,1
all,1
allies,1
ally,1
already,1
always,1
ambition,1
an,1
as,1
asleep,1
at,1
blockade,1
blood,1
bound,1
by,1
can,1
cannot,1
care,1
cause,1
complicit,1
consequence,1
content,1
control,1
cut,1
daemon,1
days,1
death,1
declare,1
declared,1
demise,1
destroys,1
did,1
do,1
end,1
falling,1
far,1
father,1
father's,1
few,1
fleet,1
fool's,1
full,1
fully,1
further,1
garrison,1
girl,1
good,1
grandchildren,1
gullet,1
has,1
he,1
heedless,1
high,1
honor,1
hope,1
houses,1
i'm,1
i've,1
iron,1
justice,1
king,1
king's,1
landing,1
lanes,1
lords,1
lost,1
mean,1
men,1
mmm,1
narrow,1
near,1
new,1
nothing,1
now,1
off,1
on,1
other,1
ours,1
prince,1
princess,1
pursuit,1
reached,1
realm,1
remember,1
retire,1
rhaenyra,1
rhaenys,1
routed,1
sea,1
seaborne,1
seal,1
shall,1
she,1
shipping,1
son's,1
sorry,1
stand,1
stepstones,1
support,1
territory,1
their,1
them,1
tide,1
time,1
took,1
total,1
touches,1
trade,1
travel,1
treason,1
triarchy,1
turn,1
understand,1
velaryon,1
very,1
war,1
watch,1
weakness,1
were,1
where,1
whipped,1
win,1
with,1
