Word,Count
the,23
of,12
and,8
his,7
to,6
will,6
your,6
aegon,5
king,5
as,4
in,4
princess,4
alicent,3
at,3
be,3
conqueror's,3
he,3
iron,3
is,3
name,3
queen,3
throne,3
you,3
a,2
also,2
before,2
by,2
for,2
grace,2
has,2
i,2
it,2
lord,2
not,2
on,2
only,2
peace,2
rhaenyra,2
second,2
son,2
targaryen,2
terms,2
that,2
acknowledge,1
against,1
all,1
anointed,1
answer,1
any,1
are,1
ascent,1
awaits,1
baratheon,1
been,1
behest,1
belongs,1
blood,1
can,1
carry,1
changed,1
come,1
confirm,1
confirmed,1
considering,1
conspired,1
court,1
crown,1
cupbearer,1
daemon,1
day,1
death,1
deliver,1
desire,1
directed,1
dowager,1
dragonstone,1
driftmark,1
each,1
eagerly,1
every,1
exchange,1
eyes,1
faith,1
father,1
finally,1
forgotten,1
from,1
generous,1
given,1
good,1
grand,1
had,1
have,1
heir,1
her,1
high,1
him,1
holdings,1
honor,1
house,1
houses,1
i've,1
jacaerys,1
king's,1
kingdoms,1
knight,1
lands,1
last,1
legitimacy,1
legitimate,1
love,1
lucerys,1
maester,1
message,1
mother,1
need,1
no,1
oaths,1
obeisance,1
offering,1
once,1
or,1
other,1
pardon,1
pass,1
places,1
possession,1
present,1
prince,1
protector,1
put,1
realm,1
received,1
regret,1
see,1
septon,1
seven,1
sired,1
sits,1
sons,1
spilled,1
squire,1
stale,1
stark,1
succession,1
swear,1
sword,1
symbol,1
their,1
then,1
there,1
thousands,1
trueborn,1
truth,1
tully,1
upon,1
velaryon,1
viserys,1
was,1
wears,1
were,1
where,1
who,1
wields,1
wisdom,1
younger,1
