Word,Count
the,21
to,9
is,7
in,6
of,6
and,5
a,4
grace,4
his,3
would,3
your,3
by,2
dragonstone,2
great,2
have,2
he,2
it,2
prince,2
ser,2
targaryen,2
two,2
with,2
advance,1
announce,1
are,1
assume,1
babe's,1
being,1
believe,1
best,1
beyond,1
breach,1
but,1
certainly,1
chance,1
child,1
commander,1
council,1
cradle,1
custom,1
daemon,1
daughter,1
days,1
dead,1
digit,1
dragon's,1
egg,1
finding,1
flesh,1
found,1
gently,1
go,1
harrold,1
has,1
haste,1
heir,1
her,1
hopefully,1
house,1
houses,1
indeed,1
invited,1
iron,1
king,1
kingsguard,1
lady,1
like,1
linger,1
long,1
lord,1
made,1
maggots,1
make,1
match,1
my,1
mysaria,1
old,1
on,1
our,1
passed,1
placed,1
pleasure,1
prepared,1
realm,1
remains,1
remove,1
replacement,1
rightful,1
rot,1
ryam's,1
save,1
sealing,1
second,1
she,1
signal,1
silent,1
sisters,1
sleep,1
still,1
stop,1
succeeding,1
take,1
that,1
their,1
this,1
throne,1
throughout,1
time,1
title,1
towards,1
tradition,1
uniting,1
unity,1
valyria,1
valyrian,1
was,1
way,1
we,1
wedding,1
wife,1
will,1
wounds,1
yes,1
you,1
