Word,Count
the,16
you,9
of,8
to,8
and,6
not,6
your,6
a,5
is,5
it,5
that,5
i,4
men,4
realm,4
than,4
will,4
be,3
father,3
new,3
one,3
as,2
ask,2
at,2
bothers,2
but,2
could,2
do,2
does,2
for,2
has,2
heirs,2
late,2
no,2
or,2
order,2
produce,2
sooner,2
their,2
things,2
whether,2
wife,2
age,1
already,1
an,1
appoint,1
are,1
ascend,1
asked,1
because,1
being,1
better,1
boy,1
carry,1
chances,1
comes,1
council,1
course,1
cousin,1
crown,1
cups,1
daughter,1
denied,1
did,1
else,1
else's,1
expect,1
expects,1
father's,1
fool,1
grace,1
great,1
had,1
hard,1
heart,1
heir,1
here,1
him,1
his,1
honest,1
how,1
i'm,1
in,1
iron,1
it's,1
laena,1
lesson,1
line,1
male,1
match,1
moment,1
more,1
my,1
opportunity,1
opposite,1
passed,1
perceived,1
politics,1
put,1
queen,1
quite,1
remarry,1
remind,1
rhaenyra,1
ruling,1
see,1
someone,1
soon,1
strengthen,1
stronger,1
sure,1
take,1
tell,1
they,1
this,1
those,1
throne,1
torch,1
truth,1
understand,1
vulnerable,1
when,1
which,1
wish,1
woman,1
would,1
