Word,Count
to,28
the,22
i,21
you,17
and,16
it,13
my,13
of,10
in,9
is,9
your,9
a,8
be,8
father,8
for,8
this,8
by,7
me,6
she,6
will,6
but,5
has,5
her,5
his,5
if,5
it's,5
no,5
we,5
what,5
children,4
go,4
love,4
on,4
own,4
queen,4
that,4
us,4
as,3
back,3
believe,3
claim,3
grace,3
have,3
he,3
here,3
him,3
jace,3
not,3
so,3
son,3
throne,3
was,3
wish,3
with,3
against,2
an,2
baela,2
court,2
did,2
different,2
do,2
does,2
enough,2
extension,2
had,2
heavy,2
heir,2
home,2
i'll,2
i'm,2
king,2
laena's,2
let,2
luke's,2
might,2
one,2
perhaps,2
planning,2
realm,2
rhaenyra,2
rule,2
said,2
see,2
ser,2
sons,2
speak,2
then,2
time,2
true,2
um,2
vaemond,2
well,2
would,2
yourself,2
20,1
about,1
addled,1
admirably,1
admit,1
advocate,1
aegon,1
ago,1
all,1
also,1
am,1
ambition,1
answer,1
apology,1
authority,1
bear,1
believes,1
best,1
betroth,1
blood,1
bold,1
brought,1
burden,1
business,1
call,1
can,1
cannot,1
cared,1
caswell,1
chambers,1
choice,1
coming,1
common,1
complicit,1
consult,1
could,1
course,1
cup,1
daemon,1
day,1
death,1
defend,1
depose,1
devotion,1
disagreements,1
divided,1
don't,1
done,1
dragonback,1
dragonstone,1
driftmark,1
drāñot,1
duty,1
either,1
expect,1
fair,1
farce,1
father's,1
fear,1
felled,1
fire,1
flown,1
foe,1
gerardys,1
good,1
gratitude,1
hand,1
he'd,1
heirs,1
high,1
hightowers,1
hold,1
honor,1
honors,1
hour,1
house's,1
i'd,1
ice,1
illegitimate,1
indeed,1
inheritance,1
intend,1
into,1
introduce,1
its,1
judgment,1
keep,1
killed,1
kingdom,1
kingdoms,1
know,1
laenor,1
learn,1
leave,1
legitimacy,1
like,1
looks,1
lord,1
loved,1
loyally,1
lucerys's,1
maester,1
maesters,1
make,1
many,1
marry,1
matter,1
may,1
means,1
memory,1
milk,1
mine,1
mmm,1
more,1
morning,1
morrow,1
mother,1
mouth,1
much,1
must,1
name,1
naming,1
nearly,1
nice,1
nor,1
now,1
offer,1
offspring,1
oh,1
only,1
or,1
order,1
our,1
pass,1
person,1
plenty,1
poppy,1
pressing,1
proceeding,1
proclaim,1
purpose,1
quarters,1
question,1
raise,1
raised,1
realized,1
recognize,1
related,1
reminding,1
return,1
rhaena,1
rhaenys,1
rightful,1
ruling,1
say,1
scarcely,1
seat,1
set,1
seven,1
she's,1
should,1
side,1
sit,1
some,1
someone,1
son's,1
song,1
start,1
stood,1
study,1
suggest,1
suit,1
supplant,1
sure,1
surely,1
swear,1
tended,1
than,1
that's,1
there's,1
they,1
think,1
those,1
thought,1
told,1
too,1
trap,1
unfailing,1
united,1
unless,1
valyrian,1
velaryon,1
very,1
vipers,1
viserys,1
wager,1
wanted,1
ward,1
warm,1
whether,1
which,1
while,1
who,1
wife,1
wondered,1
word,1
years,1
yes,1
you'd,1
you're,1
you've,1
