Word,Count
my,9
to,9
you,9
i,8
the,8
a,4
in,4
me,4
of,4
your,4
and,3
did,3
has,3
lord,3
maester,3
matter,3
not,3
princess,3
rhaena,3
will,3
with,3
all,2
alone,2
are,2
as,2
be,2
been,2
can,2
desire,2
for,2
he,2
her,2
him,2
his,2
husband's,2
it,2
laenor,2
lucerys,2
must,2
one,2
or,2
than,2
that,2
they,2
this,2
velaryon,2
agree,1
arrive,1
assure,1
at,1
baela,1
bargain,1
blow,1
bring,1
brother,1
but,1
came,1
careful,1
cares,1
changed,1
closed,1
corlys's,1
could,1
count,1
cousin,1
crows,1
days,1
decided,1
desperate,1
does,1
driftmark,1
ever,1
eyes,1
fact,1
first,1
force,1
from,1
generous,1
good,1
grace,1
grand,1
granddaughter,1
granddaughters,1
have,1
heartily,1
hightowers,1
hmm,1
honor,1
house,1
husband,1
indeed,1
informed,1
is,1
it's,1
jace,1
just,1
kelvyn,1
king,1
knees,1
know,1
land,1
last,1
least,1
let,1
like,1
little,1
live,1
luke,1
made,1
marry,1
might,1
mind,1
more,1
near,1
never,1
nor,1
offer,1
open,1
pass,1
proposal,1
ravens,1
ready,1
receive,1
resolve,1
rhaenyra,1
right,1
saw,1
ser,1
since,1
six,1
so,1
soften,1
son,1
sons,1
speak,1
stand,1
stranger,1
suffer,1
support,1
take,1
talk,1
their,1
three,1
through,1
times,1
tomorrow,1
tongue,1
treason,1
trueborn,1
vaemond,1
visited,1
was,1
whether,1
which,1
words,1
worse,1
would,1
years,1
yet,1
