Word,Count
the,16
of,10
we,5
a,4
your,4
and,3
it,3
on,3
velaryon,3
with,3
you,3
as,2
but,2
do,2
does,2
for,2
good,2
grace,2
i,2
is,2
may,2
now,2
realm,2
ser,2
speak,2
this,2
vaemond,2
will,2
all,1
arrive,1
at,1
be,1
been,1
befits,1
both,1
bring,1
child,1
command,1
corlys,1
court,1
credit,1
crown,1
dealing,1
driftmark,1
enjoyed,1
fleet,1
gather,1
great,1
greatest,1
grim,1
hand,1
has,1
he,1
hear,1
here,1
his,1
hold,1
hope,1
house,1
if,1
in,1
jaehaerys,1
king's,1
levy,1
long,1
looms,1
lord,1
lucerys,1
matters,1
milk,1
morning,1
must,1
my,1
nerve,1
new,1
not,1
other,1
our,1
peace,1
petitions,1
poppy,1
prepared,1
princess,1
queen,1
rhaenyra,1
sale,1
shall,1
shores,1
son,1
station,1
succession,1
survive,1
task,1
tax,1
thank,1
that,1
their,1
they've,1
though,1
threat,1
to,1
trust,1
viserys,1
voice,1
want,1
war,1
welcomed,1
westeros,1
what,1
when,1
wool,1
work,1
wounds,1
