Word,Count
the,14
to,9
and,7
no,5
in,4
is,4
of,4
a,3
has,3
he,3
hmm,3
not,3
about,2
be,2
brother,2
could,2
driftmark,2
enough,2
for,2
have,2
hear,2
his,2
if,2
it,2
king's,2
me,2
or,2
our,2
she's,2
taken,2
that,2
upon,2
wait,2
yet,2
you,2
act,1
affirm,1
ah,1
alicent,1
also,1
an,1
anew,1
are,1
arliar,1
arrival,1
baela,1
battle,1
blinks,1
but,1
can,1
cares,1
cause,1
come,1
common,1
corlys,1
cruel,1
decide,1
did,1
dijemiot,1
disagreements,1
do,1
doubt,1
driftwood,1
drōma,1
drōmuni,1
exactly,1
expressed,1
far,1
fighting,1
grave,1
greeting,1
had,1
hannēliks,1
heir,1
heraldry,1
hightower,1
how,1
hāriar,1
i,1
i'd,1
installation,1
its,1
keep,1
landing,1
line,1
listen,1
long,1
lucerys,1
lōtūljās,1
made,1
maesters,1
may,1
mercy,1
merit,1
mādas,1
name,1
need,1
oh,1
on,1
only,1
otto,1
own,1
petition,1
politics,1
position,1
prescribe,1
purest,1
remember,1
removal,1
resurgent,1
say,1
sea,1
snake,1
so,1
spread,1
stars,1
statues,1
stead,1
steady,1
stepstones,1
stupid,1
succession,1
successor,1
suffering,1
surprised,1
syraks,1
targaryen,1
tea,1
tell,1
then,1
there,1
there's,1
this,1
though,1
throne,1
tongue,1
triarchy,1
vaemond,1
various,1
velaryon,1
velaryon's,1
venom,1
vipers,1
ward,1
was,1
we,1
what,1
whatever,1
wheezes,1
wisdom,1
with,1
wound,1
yes,1
your,1
