Word,Count
the,31
i,16
my,13
to,12
you,11
and,10
is,10
it,10
i'm,9
of,9
that,7
a,6
for,6
no,6
not,6
sorry,6
will,6
your,6
who,5
all,4
are,4
but,4
daemon,4
do,4
if,4
in,4
lord,4
me,4
must,4
oh,4
prince,4
see,4
so,4
this,4
us,4
yes,4
alicent,3
as,3
be,3
fine,3
have,3
king,3
let,3
longer,3
lucerys,3
more,3
one,3
tonight,3
true,3
well,3
aegon,2
both,2
crown,2
dream,2
driftmark,2
faces,2
has,2
house,2
just,2
now,2
only,2
otto,2
our,2
petitions,2
sake,2
seems,2
settled,2
supper,2
tea,2
their,2
throne,2
tides,2
toast,2
together,2
want,2
was,2
years,2
admit,1
aegon's,1
again,1
ago,1
ah,1
allow,1
am,1
among,1
an,1
around,1
arrange,1
aside,1
at,1
baela,1
been,1
being,1
believe,1
betrothed,1
between,1
bond,1
born,1
boys,1
brother,1
business,1
cannot,1
celebration,1
child,1
cloud,1
confusion,1
corlys,1
corlys's,1
cousins,1
dear,1
dearly,1
dine,1
distant,1
divided,1
don't,1
done,1
dragon,1
driftwood,1
each,1
ever,1
face,1
family,1
father,1
feelings,1
fi,1
fills,1
fit,1
forget,1
from,1
further,1
future,1
gathered,1
gladdens,1
goes,1
good,1
grandsire,1
grandson,1
grandsons,1
grievances,1
grown,1
handsome,1
happened,1
he,1
heard,1
heart,1
hearts,1
heir,1
help,1
hereby,1
his,1
hold,1
houses,1
how,1
husband,1
ice,1
ill,1
indeed,1
insight,1
into,1
it's,1
jace,1
keener,1
keep,1
know,1
like,1
long,1
love,1
loves,1
luke,1
man,1
marry,1
matter,1
may,1
might,1
mind,1
most,1
much,1
music,1
name,1
next,1
north,1
occasion,1
offer,1
old,1
other,1
over,1
own,1
past,1
please,1
present,1
princes,1
princess,1
promised,1
put,1
reaffirm,1
red,1
remains,1
remember,1
rhaena,1
rhaenyra,1
rhaenys,1
right,1
said,1
saw,1
second,1
set,1
sit,1
some,1
something,1
son,1
song,1
sor,1
sorrow,1
stand,1
strengthening,1
strong,1
succession,1
table,1
than,1
then,1
there,1
these,1
they,1
things,1
today,1
tongue,1
understand,1
up,1
vaemond,1
velaryon,1
viserys,1
walk,1
wanted,1
war,1
we,1
what,1
when,1
whole,1
why,1
wish,1
wishes,1
with,1
won,1
world,1
would,1
yet,1
young,1
yourself,1
