Word,Count
the,153
you,115
i,88
to,88
a,76
of,59
your,56
and,55
it,53
is,48
my,42
in,37
that,34
for,33
me,33
no,28
have,27
are,25
as,25
princess,24
be,22
he,22
not,21
was,21
but,19
grace,19
this,19
what,19
so,18
will,18
do,17
has,17
king,17
we,17
were,17
her,16
with,16
from,15
would,14
daemon,13
his,13
she,13
father,12
how,12
lord,12
take,11
an,10
can,10
come,10
one,10
only,10
our,10
rhaenyra,10
they,10
who,10
could,9
great,9
man,9
now,9
on,9
realm,9
daughter,8
did,8
house,8
if,8
it's,8
must,8
well,8
been,7
before,7
days,7
i'm,7
know,7
want,7
wed,7
yourself,7
aegon,6
all,6
at,6
blood,6
brother,6
don't,6
dragon,6
hand,6
heir,6
him,6
home,6
hour,6
might,6
never,6
oh,6
once,6
or,6
over,6
queen,6
some,6
such,6
than,6
two,6
wish,6
believe,5
by,5
go,5
good,5
had,5
last,5
like,5
long,5
most,5
named,5
ser,5
should,5
stop,5
syt,5
tell,5
then,5
think,5
throne,5
time,5
truth,5
when,5
alicent,4
am,4
boy,4
cannot,4
castle,4
crown,4
daor,4
does,4
every,4
first,4
get,4
into,4
late,4
made,4
men,4
next,4
off,4
pleasure,4
prince,4
said,4
say,4
sea,4
see,4
speak,4
still,4
their,4
them,4
things,4
though,4
through,4
took,4
tour,4
us,4
where,4
whοre,4
word,4
about,3
bear,3
born,3
care,3
certainly,3
chair,3
common,3
conqueror,3
day,3
dead,3
death,3
destroy,3
done,3
duty,3
even,3
find,3
five,3
further,3
fսck,3
fսcking,3
girl,3
gossip,3
grandsire,3
i'll,3
iron,3
its,3
jaehaerys,3
just,3
king's,3
lady,3
laenor,3
landing,3
longer,3
matter,3
name,3
need,3
night,3
nothing,3
out,3
perhaps,3
powerful,3
protection,3
rhaenyra's,3
seen,3
snake,3
son,3
sorry,3
stepstones,3
thank,3
those,3
thought,3
upon,3
velaryon,3
wife,3
woman,3
years,3
yes,3
yet,3
young,3
yours,3
accusing,2
across,2
against,2
ago,2
already,2
any,2
anything,2
attention,2
audience,2
babe,2
back,2
because,2
behaviors,2
being,2
best,2
better,2
blackwoods,2
both,2
brewed,2
brought,2
calculated,2
chance,2
child,2
choice,2
conqueror's,2
consequence,2
consequences,2
