Word,Count
the,34
to,31
you,23
and,19
i,18
will,16
of,14
your,14
be,13
his,12
me,11
he,10
my,10
not,9
this,9
have,8
is,8
it,8
that,8
a,7
aegon,7
we,7
for,6
has,6
must,6
no,6
but,5
her,5
now,5
rhaenyra,5
she,5
with,5
been,4
criston,4
daughter,4
here,4
king,4
know,4
on,4
one,4
ser,4
son,4
was,4
what,4
are,3
do,3
husband,3
if,3
lord,3
may,3
more,3
queen,3
throne,3
true,3
truth,3
without,3
all,2
alone,2
an,2
as,2
assume,2
by,2
dead,2
debt,2
father,2
from,2
hour,2
house,2
in,2
last,2
long,2
loved,2
murder,2
never,2
none,2
people,2
princess,2
put,2
rule,2
see,2
should,2
speak,2
sure,2
sword,2
take,2
talya,2
terms,2
there,2
understand,2
were,2
wish,2
would,2
yours,2
abandoned,1
about,1
accede,1
accept,1
advantage,1
aemond,1
again,1
alive,1
allied,1
am,1
ancient,1
anointed,1
answer,1
any,1
anything,1
ascent,1
aside,1
ask,1
at,1
authority,1
away,1
battle,1
before,1
believe,1
bell,1
bend,1
blackfyre,1
blade,1
blood,1
board,1
both,1
breath,1
brought,1
callousness,1
came,1
carry,1
ceremony,1
chamber,1
changed,1
chart,1
cole,1
comes,1
commander,1
conqueror,1
consequence,1
content,1
cost,1
could,1
council,1
counsel,1
country,1
counts,1
course,1
cousin,1
crown,1
cruelty,1
cuckolded,1
daemon,1
dawn,1
day,1
days,1
dear,1
dearest,1
decency,1
deny,1
depends,1
desire,1
desired,1
desperate,1
destruction,1
did,1
dithering,1
done,1
dragon,1
dragonstone,1
dress,1
driftmark,1
due,1
dying,1
enough,1
ensue,1
erryk,1
even,1
everything,1
expertise,1
falls,1
fate,1
father's,1
faults,1
feel,1
fight,1
final,1
fit,1
found,1
gained,1
game,1
gently,1
get,1
give,1
gone,1
grandfather,1
grasps,1
grateful,1
grievously,1
guide,1
hand,1
handmaiden,1
happened,1
happy,1
he's,1
hear,1
hearts,1
heedlessly,1
heirs,1
helaena,1
help,1
him,1
histories,1
how,1
hunt,1
husband's,1
i'll,1
imbecile,1
impress,1
impressed,1
imprison,1
install,1
instead,1
insult,1
iron,1
itself,1
kill,1
king's,1
kingdoms,1
kingsguard,1
knee,1
knows,1
lack,1
lady,1
landing,1
larys,1
late,1
leave,1
leaving,1
let,1
lips,1
listen,1
lived,1
look,1
love,1
loyalty,1
mean,1
members,1
men,1
mercy,1
mind,1
mortally,1
moved,1
named,1
namesake,1
negotiate,1
night,1
nor,1
oh,1
only,1
or,1
our,1
overmatched,1
own,1
pay,1
peace,1
pentos,1
persuaded,1
piece,1
place,1
plan,1
planning,1
proceed,1
rather,1
regrets,1
reject,1
reluctance,1
remember,1
removed,1
return,1
returning,1
rhaenyra's,1
rhaenys,1
ring,1
saw,1
say,1
secretly,1
send,1
sent,1
servants,1
seven,1
shame,1
should've,1
shown,1
sincerest,1
sister,1
six,1
small,1
so,1
some,1
soul,1
stay,1
strength,1
strike,1
study,1
such,1
support,1
targaryen,1
task,1
tell,1
temperament,1
tempted,1
than,1
that's,1
them,1
then,1
these,1
thoughts,1
told,1
tomorrow,1
toward,1
trust,1
try,1
tsk,1
upon,1
us,1
uttered,1
velaryon,1
very,1
violence,1
viserys,1
wall,1
want,1
wanted,1
war,1
watches,1
we'll,1
weakness,1
weaver,1
whatever,1
when,1
where,1
which,1
whispered,1
who,1
whole,1
wished,1
within,1
witness,1
word,1
words,1
would've,1
wounded,1
years,1
yet,1
you're,1
