Word,Count
the,10
to,10
i,8
he,5
in,5
it,5
who,5
you,5
and,4
as,4
be,4
his,4
me,4
was,4
a,3
no,3
of,3
with,3
aegon's,2
are,2
brother,2
cole,2
come,2
could,2
for,2
get,2
him,2
is,2
my,2
on,2
said,2
should,2
13th,1
aegon,1
am,1
an,1
argument,1
at,1
birthright,1
brought,1
can't,1
city,1
day,1
dead,1
decent,1
depravity,1
disappeared,1
doings,1
dragon,1
duty,1
educated,1
ensure,1
erryk,1
ever,1
find,1
found,1
from,1
going,1
good,1
habits,1
half,1
hands,1
he's,1
here,1
history,1
hmm,1
hoping,1
i'll,1
i'm,1
intend,1
interest,1
isn't,1
king,1
knows,1
largest,1
least,1
line,1
looking,1
make,1
man,1
mean,1
mercenaries,1
mistaken,1
mmm,1
mother,1
name,1
needs,1
never,1
next,1
one,1
only,1
own,1
philosophy,1
rides,1
search,1
secrets,1
seems,1
ser,1
ship,1
silk,1
soldier,1
street,1
studies,1
sword,1
taken,1
taste,1
that's,1
them,1
they,1
they're,1
throne,1
ti,1
time,1
tis,1
trains,1
trawling,1
understood,1
wastrel,1
we,1
welcome,1
were,1
wet,1
what,1
who's,1
world,1
yes,1
yi,1
you'll,1
younger,1
