Word,Count
the,7
to,5
him,4
is,4
your,4
i,3
in,3
on,3
an,2
and,2
as,2
away,2
bottom,2
flea,2
no,2
of,2
take,2
there,2
they,2
you,2
a,1
allow,1
are,1
be,1
best,1
bribes,1
but,1
by,1
case,1
children,1
cloaks,1
come,1
condolences,1
could,1
crown,1
easily,1
either,1
end,1
fight,1
for,1
forced,1
fruit,1
given,1
gold,1
grandson,1
have,1
he,1
i'd,1
ignored,1
install,1
it,1
killed,1
king,1
look,1
looking,1
me,1
my,1
obscenity,1
one,1
or,1
passing,1
people,1
plots,1
power,1
prince,1
put,1
remember,1
ripen,1
safe,1
safely,1
savage,1
secrete,1
somewhere,1
them,1
thought,1
throne,1
tolerated,1
trusted,1
tucked,1
use,1
want,1
was,1
wasp,1
what,1
when,1
where,1
who,1
worse,1
