Word,Count
the,32
to,18
you,16
of,13
is,12
a,11
and,10
his,9
your,9
as,8
it,8
our,8
for,7
king,7
that,7
be,6
him,6
but,5
her,5
lord,5
we,5
are,4
i,4
new,4
one,4
queen,4
take,4
us,4
wish,4
aegon,3
have,3
he,3
in,3
many,3
no,3
now,3
or,3
prince,3
remain,3
sacrifice,3
then,3
there,3
this,3
viserys,3
well,3
will,3
with,3
banners,2
city,2
commander,2
daemon,2
day,2
days,2
dead,2
doors,2
else,2
erryk,2
family,2
final,2
good,2
has,2
if,2
king's,2
kingdoms,2
left,2
let,2
lives,2
look,2
made,2
me,2
much,2
must,2
not,2
open,2
peaceful,2
protect,2
realm,2
ser,2
seven,2
she,2
should,2
son,2
succeed,2
them,2
unsavory,2
what,2
where,2
where's,2
white,2
who,2
yes,2
aegon's,1
allies,1
allowed,1
alone,1
also,1
amended,1
among,1
another,1
any,1
anyone,1
behind,1
beloved,1
both,1
breath,1
bring,1
brother,1
business,1
can,1
cannot,1
captains,1
certain,1
charming,1
childhood,1
claim,1
clean,1
cloaks,1
companion,1
consider,1
contest,1
course,1
daughter's,1
declaring,1
desire,1
desired,1
did,1
differences,1
discussed,1
done,1
door,1
dragonstone,1
draw,1
enough,1
essence,1
ever,1
few,1
find,1
finish,1
firstborn,1
forfeit,1
former,1
fortune,1
free,1
friend,1
further,1
future,1
gift,1
given,1
going,1
great,1
grieve,1
had,1
hasn't,1
he's,1
hearts,1
heir,1
here,1
hours,1
husband,1
i'll,1
impressed,1
including,1
intention,1
into,1
it's,1
joyous,1
justice,1
knights,1
know,1
knows,1
landing,1
lannister,1
larys,1
last,1
late,1
lead,1
leave,1
lights,1
like,1
lived,1
looking,1
loyal,1
make,1
mass,1
most,1
mother,1
my,1
mysterious,1
none,1
obeisance,1
on,1
once,1
onion,1
opportunity,1
otherwise,1
peel,1
people,1
played,1
pledge,1
pouch,1
previously,1
privilege,1
prize,1
publicly,1
quick,1
relied,1
remains,1
remember,1
remove,1
replace,1
return,1
rhaenyra,1
room,1
rooms,1
saddest,1
say,1
secure,1
seek,1
shut,1
silver,1
simple,1
simply,1
so,1
sovereign,1
spent,1
spirit,1
squeamishness,1
stability,1
stinking,1
succession,1
such,1
support,1
swear,1
swore,1
sworn,1
these,1
though,1
time,1
today,1
treat,1
true,1
two,1
understand,1
until,1
upon,1
urgency,1
very,1
watch,1
we've,1
were,1
westerling,1
whatever,1
whispered,1
wishes,1
without,1
witness,1
word,1
worm,1
would,1
wouldn't,1
years,1
yet,1
you'll,1
you're,1
you've,1
yourself,1
