Word,Count
you,13
the,10
of,7
to,7
i,6
your,6
and,4
is,4
are,3
for,3
in,3
my,3
a,2
be,2
have,2
if,2
it,2
not,2
on,2
this,2
throne,2
what,2
alicent,1
as,1
assuming,1
believed,1
boldness,1
but,1
considerable,1
could,1
courtesy,1
credit,1
desire,1
do,1
dragon,1
dragonpit,1
driftmark,1
father,1
fickle,1
fit,1
free,1
from,1
get,1
good,1
granddaughters,1
hear,1
here,1
hightower,1
house,1
husband,1
imagined,1
imprisoned,1
iron,1
it's,1
king,1
leave,1
little,1
make,1
me,1
meaning,1
meleys,1
men,1
morning,1
must,1
name,1
never,1
outrage,1
pass,1
peace,1
prison,1
reason,1
see,1
service,1
shall,1
son,1
still,1
than,1
that,1
then,1
there,1
those,1
thought,1
toil,1
treatment,1
usurping,1
wall,1
want,1
we,1
well,1
where,1
will,1
window,1
wiser,1
won't,1
word,1
words,1
yet,1
you've,1
yourself,1
