Word,Count
we,5
the,4
have,3
a,2
for,2
i,2
ships,2
will,2
16,1
18,1
60,1
and,1
are,1
attack,1
away,1
be,1
bit,1
blood,1
but,1
call,1
can,1
continue,1
dragons,1
driftmark,1
dwindles,1
enough,1
faltering,1
fish,1
food,1
foot,1
fortnight,1
from,1
hundred,1
i've,1
it,1
knights,1
knows,1
laenor,1
longer,1
made,1
mayhaps,1
more,1
must,1
mutiny,1
no,1
not,1
or,1
our,1
perhaps,1
press,1
quickly,1
rationing,1
save,1
say,1
sea,1
seaworthy,1
send,1
sending,1
seven,1
some,1
stoke,1
strict,1
they,1
to,1
triarchy,1
vaemond,1
weeks,1
what,1
who,1
with,1
would,1
you,1
