Word,Count
i,41
to,38
you,38
the,32
a,21
of,21
and,20
have,19
my,18
that,18
in,16
is,15
rhaenyra,15
it,14
not,13
your,13
be,12
her,11
do,9
me,9
will,9
for,8
would,8
as,7
was,7
all,6
if,6
must,6
she,6
this,6
with,6
been,5
daemon,5
out,5
what,5
but,4
child,4
from,4
king,4
marry,4
on,4
us,4
well,4
age,3
am,3
because,3
by,3
came,3
did,3
does,3
every,3
has,3
he,3
heir,3
it's,3
jason,3
make,3
match,3
one,3
own,3
seven,3
stepstones,3
think,3
thought,3
true,3
when,3
after,2
again,2
aid,2
alone,2
another,2
are,2
at,2
believe,2
can,2
come,2
daughter,2
deliver,2
don't,2
duty,2
effort,2
enough,2
even,2
family,2
far,2
few,2
forever,2
gods,2
happy,2
him,2
how,2
hunt,2
i'm,2
instead,2
join,2
kingdom,2
know,2
lannister,2
lord,2
made,2
many,2
might,2
mother,2
myself,2
named,2
never,2
night,2
now,2
off,2
otto,2
our,2
power,2
pride,2
realm,2
saw,2
say,2
see,2
seen,2
ser,2
set,2
should,2
son,2
sooner,2
sorry,2
strength,2
targaryen,2
thank,2
them,2
these,2
three,2
time,2
today,2
truly,2
two,2
tyland,2
who,2
wish,2
years,2
yes,2
you've,2
yourself,2
000,1
10,1
2,1
above,1
abyss,1
accounts,1
addam,1
advantage,1
adventure,1
alliances,1
allow,1
always,1
among,1
an,1
anger,1
angry,1
attended,1
aye,1
babe,1
badly,1
baggage,1
bannermen,1
battle,1
begin,1
behalf,1
believed,1
best,1
bolster,1
born,1
boy,1
breakbones,1
brother,1
cause,1
celebration,1
chase,1
choice,1
circumstance,1
claim,1
command,1
common,1
company,1
conqueror's,1
consort,1
contented,1
contrarian,1
corlys,1
corner,1
correct,1
cross,1
crown,1
days,1
dear,1
death,1
decide,1
decision,1
decisions,1
defend,1
delight,1
desire,1
die,1
discuss,1
doing,1
doomed,1
dragon,1
dragonriders,1
dragons,1
dream,1
dreamer,1
dreamers,1
drowning,1
duties,1
dwarfstone,1
eat,1
enjoyed,1
estranged,1
evaded,1
ever,1
everything,1
excellent,1
exist,1
fail,1
fighting,1
find,1
flames,1
flesh,1
flung,1
foot,1
forbade,1
forge,1
fortify,1
fresh,1
fսcking,1
generosity,1
generous,1
gift,1
girl,1
good,1
grandsire,1
great,1
grief,1
guess,1
hair,1
hand,1
harwin,1
haste,1
he's,1
heedless,1
hells,1
help,1
helped,1
here,1
high,1
his,1
honor,1
hope,1
house,1
i've,1
imagined,1
indulgences,1
insist,1
into,1
irrelevant,1
isn't,1
journey,1
just,1
killed,1
king's,1
kingdoms,1
kingswood,1
knight,1
lake,1
landing,1
lannister's,1
last,1
late,1
letter,1
like,1
line,1
live,1
longer,1
lords,1
loss,1
love,1
loved,1
malcontents,1
male,1
man,1
man's,1
marriage,1
matter,1
mean,1
memory,1
men,1
mind,1
mine,1
misjudged,1
mother's,1
much,1
multiply,1
name,1
naming,1
need,1
needs,1
next,1
nightly,1
no,1
nose,1
obsession,1
offer,1
often,1
oh,1
only,1
ordered,1
over,1
parchment,1
participate,1
person,1
please,1
pleases,1
pleasing,1
politicking,1
possess,1
poured,1
powerless,1
pray,1
prince,1
princess,1
promised,1
prophecy,1
proposals,1
protect,1
proud,1
provide,1
punished,1
questioned,1
quite,1
ready,1
realm's,1
rebellion,1
refused,1
regret,1
remarry,1
remember,1
reminded,1
replace,1
report,1
resisted,1
rest,1
return,1
rhaenyra's,1
ride,1
right,1
rulers,1
run,1
safe,1
sail,1
sailing,1
search,1
seek,1
sending,1
serve,1
shall,1
ships,1
shore,1
since,1
slowly,1
so,1
soldiers,1
someone,1
sought,1
spirit,1
spite,1
splendid,1
started,1
station,1
still,1
stirring,1
strengthen,1
strongest,1
succession,1
succor,1
suffocated,1
supplanted,1
swear,1
sworn,1
taking,1
tell,1
ten,1
than,1
their,1
then,1
they,1
thing,1
things,1
thorn,1
though,1
thus,1
too,1
tradition,1
train,1
tried,1
trying,1
turn,1
turned,1
uh,1
understood,1
unhappy,1
up,1
vaemond,1
velaryon,1
very,1
victory,1
vision,1
vivid,1
wait,1
want,1
wanted,1
wants,1
war,1
waver,1
way,1
we,1
wearing,1
wed,1
where,1
where's,1
whim,1
whole,1
why,1
wine,1
wishes,1
word,1
would've,1
wouldn't,1
wrong,1
yeah,1
you're,1
yourselves,1
