Word,Count
to,24
the,21
i,19
you,19
it,11
of,11
a,10
me,9
not,8
and,6
for,6
my,6
that,6
as,5
i've,5
in,5
is,5
no,5
am,4
have,4
your,4
be,3
because,3
do,3
ever,3
had,3
he,3
here,3
how,3
i'm,3
if,3
on,3
realm,3
reminded,3
think,3
was,3
what,3
will,3
again,2
all,2
are,2
at,2
but,2
by,2
can,2
casterly,2
ceaselessly,2
criston,2
did,2
from,2
further,2
grace,2
has,2
honestly,2
jason,2
know,2
lannister,2
like,2
might,2
much,2
must,2
need,2
off,2
once,2
only,2
princess,2
queen,2
rather,2
recall,2
rock,2
say,2
ser,2
should,2
so,2
something,2
sure,2
when,2
why,2
with,2
would,2
years,2
about,1
accept,1
advantage,1
aegon,1
age,1
alicent,1
always,1
an,1
army,1
arrogant,1
attempt,1
beautiful,1
been,1
beginning,1
being,1
betrothed,1
boars,1
bones,1
boy,1
cake,1
call,1
can't,1
carcass,1
celebrate,1
children,1
command,1
condition,1
consequence,1
could,1
council,1
course,1
crown,1
daemon,1
day,1
death,1
decided,1
discomforting,1
does,1
don't,1
dragonpit,1
dragonstone,1
dwarfstone,1
ears,1
eating,1
either,1
family,1
father,1
father's,1
feast,1
find,1
fleet,1
gather,1
gathered,1
get,1
great,1
hands,1
he's,1
heard,1
heir,1
held,1
help,1
hightower's,1
him,1
himself,1
his,1
hoping,1
houses,1
i'd,1
instead,1
iron,1
it's,1
king,1
king's,1
kingswood,1
knows,1
lady,1
laena,1
late,1
life,1
likes,1
lions,1
lord,1
lords,1
lucky,1
make,1
man,1
married,1
marry,1
may,1
mean,1
mother,1
mountain,1
named,1
neither,1
never,1
none,1
north,1
now,1
often,1
oh,1
one's,1
or,1
order,1
own,1
peddle,1
play,1
position,1
prefer,1
prize,1
proffer,1
quite,1
raise,1
read,1
redwyne,1
refer,1
remain,1
replace,1
rival,1
said,1
self,1
sell,1
serious,1
served,1
serves,1
seven,1
she,1
ships,1
since,1
slaughtered,1
son,1
spoken,1
squeal,1
standing,1
stay,1
stepstones,1
stop,1
story,1
stronghold,1
such,1
take,1
tell,1
ten,1
thank,1
their,1
them,1
then,1
they're,1
throne,1
toothless,1
tour,1
traveling,1
trying,1
twin,1
um,1
use,1
vale,1
velaryon,1
vultures,1
wanted,1
war,1
we,1
wed,1
well,1
were,1
wine,1
wish,1
worry,1
would've,1
wouldn't,1
yes,1
young,1
yourself,1
