Word,Count
the,17
to,9
is,8
it,7
be,6
you,6
a,5
but,5
i,5
of,5
what,5
and,4
do,4
for,4
rhaenyra,4
that,4
all,3
are,3
believe,3
good,3
his,3
in,3
this,3
us,3
was,3
will,3
would,3
your,3
at,2
brother,2
daemon,2
grace,2
he,2
her,2
hunt,2
husband,2
join,2
lady,2
lord,2
man,2
me,2
my,2
not,2
our,2
perhaps,2
queen,2
she,2
so,2
son,2
then,2
viserys,2
well,2
aegon,1
aid,1
among,1
bad,1
being,1
believed,1
better,1
birthright,1
came,1
ceira,1
choice,1
choices,1
commands,1
corlys,1
could,1
course,1
courtyard,1
crabfeeder,1
days,1
depart,1
did,1
discuss,1
enough,1
everything,1
feeling,1
fun,1
fuss,1
godswood,1
happen,1
have,1
him,1
hoping,1
hour,1
house,1
how,1
if,1
it's,1
johanna,1
king,1
ladies,1
lannister,1
larys,1
late,1
law,1
least,1
leave,1
long,1
losing,1
love,1
loves,1
lyonel,1
made,1
maester,1
marry,1
master,1
may,1
might,1
more,1
mother,1
must,1
nature,1
needn't,1
needs,1
none,1
obeisance,1
oh,1
once,1
or,1
out,1
outer,1
own,1
plea,1
please,1
pose,1
presence,1
prince,1
princess,1
question,1
quickly,1
quite,1
raise,1
readies,1
realm,1
redwyne,1
right,1
role,1
royal,1
said,1
sea,1
send,1
simpler,1
sister's,1
snake's,1
something,1
steal,1
strong,1
suited,1
swore,1
taken,1
their,1
them,1
they,1
thrives,1
together,1
too,1
truth,1
vanquished,1
wanted,1
wants,1
war,1
warned,1
way,1
we,1
were,1
what's,1
who,1
why,1
wine,1
wishes,1
with,1
without,1
wouldn't,1
yes,1
youngest,1
