Word,Count
i,20
a,13
to,10
my,9
you,9
the,8
and,7
is,6
it,6
of,5
ser,5
as,4
for,4
in,4
laenor,4
than,4
will,4
be,3
criston,3
daor,3
know,3
me,3
not,3
we,3
am,2
anyone,2
are,2
bit,2
but,2
change,2
choose,2
crown,2
do,2
duty,2
granted,2
had,2
have,2
house,2
if,2
issa,2
jason,2
larger,2
leave,2
lord,2
may,2
mine,2
no,2
or,2
our,2
put,2
say,2
taste,2
that,2
there,2
think,2
this,2
us,2
whatever,2
would,2
yne,2
your,2
aderior,1
aegon,1
agreement,1
aid,1
always,1
an,1
anything,1
appetites,1
asking,1
asshai,1
at,1
avy,1
azandomy,1
aōhys,1
began,1
being,1
betrothed,1
better,1
bushel,1
cannot,1
chafe,1
come,1
confess,1
conqueror,1
continue,1
could,1
dancer,1
dare,1
desire,1
did,1
different,1
dines,1
does,1
done,1
down,1
duck,1
duties,1
dārlīs,1
dēmalio,1
dīntoks,1
each,1
elēdrar,1
end,1
exchange,1
family,1
fathers,1
find,1
fine,1
fit,1
flee,1
from,1
glad,1
goose,1
greasy,1
great,1
gīmīlon,1
he's,1
him,1
his,1
hmm,1
hope,1
husband,1
i'm,1
i've,1
idīnnon,1
iksā,1
infamy,1
interests,1
iron,1
it's,1
jaelun,1
jenissus,1
kepo,1
kesir,1
kingdoms,1
knight,1
looms,1
līr,1
maghās,1
make,1
man,1
marriage,1
marry,1
matter,1
might,1
more,1
morning,1
much,1
mērī,1
mīsȳri,1
never,1
nobleman,1
nor,1
nyke,1
on,1
ondurilla,1
oranges,1
outcome,1
own,1
path,1
perform,1
pleasure,1
prefer,1
presence,1
protector,1
pursue,1
rather,1
realm,1
roast,1
ropakās,1
royce,1
rȳban,1
sagon,1
sahās,1
same,1
se,1
see,1
sepār,1
seven,1
shall,1
ship,1
similar,1
sleep,1
someone,1
struck,1
such,1
sworn,1
syt,1
sīlāvose,1
sīr,1
tell,1
thank,1
that's,1
them,1
throne,1
true,1
truth,1
turn,1
um,1
understanding,1
union,1
united,1
up,1
verdilla,1
want,1
was,1
well,1
what,1
when,1
white,1
why,1
with,1
won't,1
yn,1
ynot,1
yours,1
zaldrīzdōrot,1
ñuho,1
ābrazȳrys,1
īlos,1
