Word,Count
is,8
the,7
to,7
grace,5
that,5
your,4
have,3
it,3
king,3
of,3
you,3
are,2
corlys,2
lord,2
not,2
this,2
about,1
after,1
and,1
be,1
been,1
best,1
better,1
call,1
carried,1
dead,1
fetch,1
fortune,1
given,1
good,1
greets,1
has,1
he,1
here,1
his,1
honored,1
house,1
houses,1
how,1
i,1
in,1
indeed,1
its,1
jaehaerys's,1
joining,1
kept,1
kind,1
know,1
lady,1
laena,1
legacy,1
live,1
maester,1
many,1
me,1
meaning,1
might,1
occupied,1
only,1
otherwise,1
otto,1
peace,1
perhaps,1
pity,1
post,1
realm,1
receive,1
say,1
ser,1
she,1
should,1
some,1
songs,1
spared,1
strong,1
sung,1
tested,1
than,1
two,1
understand,1
velaryon,1
very,1
was,1
what,1
where,1
wish,1
with,1
