Word,Count
the,144
i,106
to,105
you,94
of,84
and,73
a,67
is,54
your,52
it,45
be,40
in,38
my,38
for,32
that,32
have,30
ser,30
will,29
not,28
me,27
are,26
her,26
as,23
grace,22
was,21
we,20
what,19
know,18
this,18
with,18
princess,16
at,15
if,15
laenor,15
lord,15
no,15
rhaenyra,15
she,15
do,14
house,14
their,14
his,13
king,13
lady,13
would,13
but,12
good,12
hey,12
may,12
or,12
an,11
criston,11
has,11
i'm,11
might,11
now,11
queen,11
all,10
been,10
our,10
there,10
did,9
perhaps,9
they,9
come,8
i've,8
man,8
targaryen,8
than,8
velaryon,8
very,8
where,8
am,7
corlys,7
had,7
like,7
on,7
one,7
only,7
say,7
see,7
seven,7
so,7
always,6
cousin,6
crown,6
end,6
father,6
from,6
he,6
heir,6
here,6
him,6
it's,6
never,6
realm,6
well,6
who,6
wife,6
wish,6
you're,6
aegon,5
because,5
could,5
daughter,5
don't,5
father's,5
husband,5
just,5
knight,5
last,5
leave,5
made,5
most,5
prince,5
rather,5
rhea,5
should,5
such,5
thank,5
think,5
wedding,5
were,5
when,5
years,5
yet,5
after,4
anyone,4
better,4
both,4
by,4
choose,4
daor,4
dragons,4
fine,4
gerold,4
get,4
given,4
how,4
issa,4
its,4
kingdoms,4
love,4
maester,4
marriage,4
men,4
myself,4
name,4
old,4
own,4
protector,4
put,4
something,4
sworn,4
thing,4
throne,4
time,4
true,4
understand,4
us,4
welcome,4
whatever,4
woman,4
about,3
back,3
before,3
betrothed,3
between,3
bit,3
brother,3
brought,3
can,3
chair,3
children,3
congratulations,3
day,3
days,3
different,3
down,3
driftmark,3
even,3
fool,3
free,3
future,3
go,3
goose,3
grand,3
great,3
hear,3
heirs,3
hightower,3
himself,3
hmm,3
hope,3
hundred,3
inherit,3
inheritance,3
iron,3
jason,3
kesir,3
kind,3
king's,3
make,3
marry,3
matter,3
mine,3
more,3
must,3
need,3
nor,3
oath,3
oldtown,3
pleasure,3
rhaenyra's,3
right,3
royce,3
runestone,3
some,3
son,3
sorry,3
speak,3
still,3
stood,3
thought,3
together,3
took,3
united,3
unwell,3
upon,3
war,3
white,3
why,3
wonder,3
yes,3
yours,3
accept,2
accident,2
age,2
ah,2
ally,2
another,2
answer,2
any,2
anything,2
asking,2
avy,2
beacon,2
behind,2
believe,2
born,2
breaches,2
broken,2
business,2
call,2
cannot,2
celebrations,2
challenge,2
change,2
child,2
chose,2
claim,2
cloak,2
comes,2
coming,2
company,2
conqueror,2
consort,2
continue,2
course,2
crucible,2
crushed,2
daemon's,2
dear,2
death,2
decision,2
details,2
does,2
duck,2
duty,2
each,2
error,2
essos,2
feast,2
firstborn,2
flatter,2
fortune,2
glad,2
gods,2
granted,2
hand,2
handsome,2
