Word,Count
i,17
you,16
to,15
the,13
and,10
of,10
it,9
your,9
me,8
a,6
have,6
i've,5
that,5
as,4
be,4
if,4
my,4
where,4
at,3
but,3
for,3
in,3
is,3
no,3
oath,3
see,3
we,3
with,3
would,3
all,2
always,2
am,2
an,2
are,2
broken,2
essos,2
free,2
from,2
i'm,2
knight,2
like,2
love,2
married,2
not,2
now,2
only,2
princess,2
queen,2
say,2
ser,2
so,2
this,2
thought,2
was,2
were,2
able,1
acquaintance,1
ago,1
allude,1
another,1
ask,1
asking,1
away,1
been,1
before,1
behind,1
bit,1
burdens,1
business,1
came,1
chastity,1
choose,1
chosen,1
cinnamon,1
clement,1
cloak,1
come,1
comes,1
committed,1
confided,1
consideration,1
could,1
crown,1
day,1
death,1
decent,1
deep,1
deserve,1
did,1
dishonored,1
excuse,1
father's,1
feel,1
forgive,1
freedom,1
full,1
fսcking,1
gelding,1
given,1
go,1
good,1
grace,1
happened,1
has,1
having,1
he,1
heard,1
heart,1
her,1
here,1
him,1
how,1
hulls,1
inclined,1
indignities,1
inheritance,1
instigation,1
it's,1
joffrey,1
just,1
kingsguard,1
know,1
knowledge,1
laenor,1
leave,1
led,1
left,1
let,1
loathe,1
lot,1
man,1
many,1
marriage,1
marry,1
mercifully,1
might,1
minutes,1
myself,1
name,1
nameless,1
needed,1
off,1
on,1
one,1
oranges,1
our,1
over,1
own,1
path,1
pity,1
port,1
position,1
rather,1
restore,1
rhaenyra,1
sail,1
seen,1
sentence,1
servant,1
setting,1
ships,1
should,1
sin,1
soiled,1
something,1
speak,1
stormlands,1
sunspear,1
than,1
their,1
then,1
there,1
they,1
thing,1
times,1
together,1
took,1
tortured,1
tread,1
true,1
us,1
want,1
watch,1
we'll,1
went,1
what,1
what's,1
whim,1
white,1
whοre,1
wished,1
world,1
yearning,1
years,1
