Word,Count
i,10
of,9
you,9
the,8
a,7
for,4
her,4
in,4
not,4
that,4
to,4
been,3
criston,3
is,3
may,3
ser,3
your,3
an,2
and,2
as,2
be,2
breaches,2
but,2
did,2
do,2
go,2
have,2
his,2
i'm,2
if,2
it,2
lord,2
matter,2
my,2
or,2
princess,2
question,2
rather,2
rhaenyra,2
thank,2
this,2
what,2
accounting,1
advancing,1
aegon,1
all,1
allies,1
anything,1
are,1
at,1
believed,1
between,1
bitterly,1
blessing,1
brought,1
coming,1
concerns,1
congratulations,1
course,1
daemon's,1
daybreak,1
dear,1
decision,1
delicate,1
driftmark,1
errors,1
father,1
fear,1
flush,1
foresee,1
grand,1
had,1
has,1
haven't,1
heard,1
heir,1
highest,1
himself,1
hold,1
honest,1
honesty,1
however,1
informant,1
innocence,1
king,1
know,1
lapse,1
lapses,1
larys,1
leaving,1
lovely,1
loyal,1
made,1
maester,1
me,1
mistake,1
moment,1
morals,1
most,1
must,1
night,1
no,1
occurred,1
on,1
our,1
perhaps,1
place,1
please,1
protector,1
purpose,1
queen,1
received,1
regard,1
regret,1
relentless,1
resolve,1
return,1
rightly,1
rumor,1
sailed,1
see,1
she,1
shortage,1
so,1
state,1
stepdaughter,1
swore,1
sworn,1
tea,1
there,1
there's,1
took,1
unaware,1
uncle,1
unthinkable,1
unwell,1
virtue,1
was,1
we,1
weather,1
who,1
whom,1
will,1
wish,1
with,1
wonder,1
wrong,1
yesterday,1
yours,1
youth,1
