Word,Count
the,29
a,14
i,14
of,14
and,13
my,11
to,11
in,8
is,7
will,6
as,5
be,5
it,5
ser,5
with,5
at,4
daughter,4
for,4
good,4
heir,4
house,4
queen,4
targaryen,4
velaryon,4
we,4
you,4
are,3
days,3
do,3
dragons,3
end,3
have,3
hundred,3
laenor,3
lord,3
me,3
not,3
rhaenyra,3
seven,3
she,3
their,3
throne,3
very,3
was,3
what,3
your,3
age,2
all,2
been,2
between,2
corlys,2
firstborn,2
future,2
her,2
histories,2
iron,2
just,2
lady,2
last,2
most,2
name,2
no,2
nor,2
old,2
on,2
our,2
princess,2
right,2
rise,2
say,2
so,2
thank,2
that,2
they,2
time,2
united,2
upon,2
valyria,2
wedding,2
when,2
where's,2
woman,2
years,2
you're,2
aegon,1
affair,1
after,1
ally,1
always,1
amidst,1
another,1
any,1
ascends,1
assure,1
back,1
bearing,1
because,1
beginning,1
birth,1
blood,1
brother,1
but,1
can,1
celebration,1
celebrations,1
chair,1
chance,1
child,1
children,1
conquered,1
conqueror,1
crown's,1
crucible,1
death,1
defeat,1
despite,1
details,1
did,1
different,1
distressed,1
does,1
driftmark,1
dynasty,1
fail,1
father's,1
feasting,1
feasts,1
fiercest,1
fine,1
five,1
forged,1
fought,1
from,1
further,1
gender,1
gerold,1
get,1
given,1
going,1
grandeur,1
great,1
guest,1
halls,1
happier,1
hardly,1
he,1
hear,1
hells,1
herald,1
herself,1
high,1
honor,1
honored,1
hope,1
houses,1
how,1
however,1
i'd,1
i'm,1
if,1
impress,1
inherit,1
it's,1
its,1
join,1
keep,1
keeping,1
king,1
kingdoms,1
laenor's,1
let's,1
like,1
long,1
loss,1
lyonel,1
makes,1
man,1
marriage,1
may,1
mayhaps,1
might,1
must,1
neither,1
never,1
next,1
nothing,1
now,1
often,1
oldest,1
only,1
or,1
part,1
pass,1
passing,1
past,1
perhaps,1
pillars,1
please,1
propose,1
proposing,1
pursuits,1
reaching,1
readying,1
red,1
regardless,1
remembered,1
require,1
rhaenyra's,1
rhea,1
rhea's,1
royal,1
rule,1
seated,1
second,1
shall,1
simply,1
small,1
son,1
song,1
sorry,1
spending,1
still,1
such,1
suffered,1
sung,1
surely,1
take,1
tested,1
there,1
there's,1
think,1
this,1
tide,1
titles,1
together,1
tonight,1
tonight's,1
tournament,1
toward,1
traditions,1
tragic,1
turn,1
understand,1
wanted,1
welcome,1
were,1
westeros,1
where,1
wife,1
wish,1
wishes,1
would,1
written,1
yeah,1
yes,1
