Word,Count
to,8
you,7
i,5
and,3
are,3
as,3
lady,3
me,3
my,3
ser,3
she,3
don't,2
gerold,2
i'm,2
is,2
issa,2
kesir,2
perhaps,2
the,2
was,2
a,1
about,1
accident,1
after,1
ah,1
all,1
answer,1
anybody,1
avy,1
azantys,1
aō,1
be,1
because,1
bereft,1
bronze,1
brother,1
come,1
confessing,1
cսոts,1
daor,1
did,1
due,1
even,1
ever,1
eyrie,1
fly,1
for,1
glad,1
guilt,1
gīmije,1
had,1
harwin,1
has,1
heirs,1
hen,1
her,1
husband,1
i'll,1
iksos,1
ilzīlza,1
in,1
inherit,1
inheritance,1
it,1
jaelā,1
jeyne,1
kind,1
king's,1
know,1
laenor,1
landing,1
like,1
līr,1
made,1
may,1
men,1
myself,1
nearly,1
never,1
niece's,1
no,1
not,1
now,1
of,1
old,1
only,1
passes,1
petition,1
plan,1
positively,1
pretty,1
qertaks,1
rhea,1
runestone,1
se,1
see,1
slanders,1
some,1
speak,1
stood,1
such,1
syt,1
sȳz,1
terrible,1
that's,1
their,1
there,1
thing,1
told,1
tragic,1
truth,1
vala,1
very,1
wasn't,1
wedding,1
whatever,1
who,1
wish,1
yes,1
yet,1
you're,1
you've,1
your,1
ñuhon,1
ñāqē,1
ēdruliot,1
