Word,Count
to,9
you,9
and,5
her,5
the,5
it,4
have,3
not,3
rhaenyra,3
will,3
be,2
is,2
no,2
or,2
she'll,2
yet,2
accept,1
aegon,1
alicent,1
an,1
as,1
believe,1
but,1
children,1
choice,1
choose,1
chose,1
claim,1
cleave,1
coming,1
daughter,1
decision,1
did,1
die,1
do,1
either,1
father,1
follow,1
fool,1
for,1
he'll,1
him,1
if,1
king,1
king's,1
know,1
listen,1
live,1
made,1
man,1
may,1
me,1
mercy,1
months,1
old,1
possible,1
pray,1
prepare,1
put,1
realm,1
rule,1
secure,1
see,1
should,1
succeeds,1
such,1
sword,1
time,1
understand,1
wanted,1
war,1
years,1
you're,1
your,1
