Word,Count
the,18
and,8
of,7
to,7
i,5
this,5
a,4
has,4
his,4
grace,3
have,3
heir,3
king,3
should,3
triarchy,3
we,3
your,3
are,2
claim,2
council,2
daemon,2
enemies,2
if,2
in,2
lord,2
my,2
our,2
prince,2
shall,2
she,2
stepstones,2
them,2
they,2
would,2
you,2
admiral,1
against,1
all,1
alliance,1
allow,1
already,1
among,1
an,1
as,1
at,1
be,1
beggar,1
birth,1
bloodstone,1
by,1
call,1
called,1
celebrate,1
child,1
cities,1
city,1
commander,1
corlys,1
crabfeeder,1
craghas,1
criminal,1
deceit,1
defend,1
drahar,1
driftmark,1
due,1
eldest,1
element,1
faith,1
faithful,1
fall,1
fealty,1
fear,1
free,1
future,1
gods,1
good,1
great,1
growing,1
had,1
hand,1
him,1
himself,1
how,1
infestation,1
installed,1
inventive,1
is,1
it,1
its,1
itself,1
jaehaerys,1
lanes,1
latitude,1
law,1
lords,1
male,1
man,1
massed,1
master,1
methods,1
much,1
name,1
named,1
new,1
no,1
not,1
old,1
on,1
only,1
or,1
order,1
others,1
pirate,1
pledge,1
ports,1
presently,1
princess,1
promise,1
promote,1
punishing,1
realm,1
rhaenyra,1
rhaenys,1
ridding,1
say,1
shipping,1
son,1
strong,1
styled,1
styling,1
swear,1
taken,1
targaryen,1
that,1
there,1
those,1
tides,1
urge,1
velaryon,1
violence,1
viserys,1
wanton,1
was,1
watch,1
who,1
will,1
with,1
without,1
wonder,1
wouldn't,1
