Word,Count
the,20
you,20
to,12
your,12
of,11
for,10
and,9
i,9
my,6
a,5
all,5
as,4
but,4
i'm,4
in,4
is,4
it,4
king's,4
now,4
own,4
you're,4
are,3
aōha,3
city,3
give,3
grace,3
he,3
know,3
lady,3
landing,3
lord,3
me,3
not,3
on,3
our,3
thank,3
they,3
watch,3
what,3
assure,2
away,2
be,2
been,2
brother,2
brother's,2
by,2
can,2
council,2
did,2
do,2
doesn't,2
ever,2
every,2
gods,2
hand,2
has,2
have,2
hightower,2
iā,2
just,2
kepa,2
king,2
only,2
sheep,2
something,2
son,2
vale,2
want,2
were,2
will,2
would,2
yet,2
you've,2
about,1
absence,1
agree,1
alicent,1
allowed,1
ancestry,1
anywhere,1
aren't,1
around,1
asked,1
avy,1
because,1
bed,1
beginning,1
bitch,1
blood,1
both,1
breed,1
bronze,1
brought,1
carry,1
certain,1
color,1
command,1
corlys,1
corner,1
crime,1
crown's,1
cսոt,1
descending,1
don't,1
dragon,1
dream,1
dēman,1
dēmavos,1
easily,1
ends,1
enforcing,1
fairly,1
fallen,1
favor,1
fear,1
from,1
fսck,1
games,1
gevie,1
gierī,1
gladly,1
gold,1
happier,1
having,1
heir,1
heksīr,1
himself,1
honed,1
hounds,1
hunt,1
i'd,1
i've,1
if,1
impunity,1
inherit,1
instead,1
into,1
issa,1
its,1
jevo,1
jorrāelza,1
keep,1
kesy,1
knows,1
kōttion,1
lawless,1
laws,1
learn,1
leeches,1
left,1
line,1
long,1
longer,1
mean,1
men,1
might,1
mightn't,1
mongrels,1
mourn,1
move,1
much,1
mugged,1
murdered,1
must,1
muña,1
māzīlariot,1
next,1
no,1
nobles,1
nothing,1
ojūdo,1
once,1
otto,1
pack,1
passed,1
people,1
perhaps,1
piece,1
position,1
pradilas,1
pray,1
prettier,1
prey,1
princess,1
protect,1
qurdalbar,1
raped,1
ready,1
realm,1
recently,1
red,1
replaced,1
rhea,1
right,1
rued,1
runs,1
ryptan,1
safe,1
safety,1
said,1
sated,1
saying,1
second,1
see,1
seems,1
seen,1
seize,1
send,1
she,1
should,1
side,1
sikos,1
sinilus,1
small,1
smallfolk,1
so,1
spoken,1
squalor,1
stands,1
starving,1
stray,1
strong,1
support,1
sword,1
syt,1
sīr,1
take,1
tegenkor,1
tell,1
ten,1
terrifying,1
that,1
their,1
them,1
these,1
they're,1
thick,1
think,1
this,1
thrive,1
throne,1
time,1
toliot,1
tonight,1
took,1
tourney,1
tried,1
truth,1
trēsi,1
tubiro,1
turn,1
understood,1
undisciplined,1
unless,1
upon,1
viserys,1
waiting,1
warm,1
was,1
way,1
we,1
weak,1
well,1
when,1
who,1
wife,1
win,1
woman,1
women,1
wouldn't,1
years,1
yno,1
yourself,1
yrgoti,1
zbērion,1
ñuhoso,1
ñuhys,1
ȳdratan,1
