Word,Count
the,5
a,3
and,3
by,3
we,3
already,2
girl,2
heir,2
if,2
of,2
on,2
queen,2
then,2
to,2
who,2
100,1
agree,1
an,1
are,1
as,1
back,1
break,1
can,1
cannot,1
certainly,1
claim,1
concerns,1
corlys,1
council,1
don't,1
else,1
ever,1
expect,1
has,1
have,1
how,1
i,1
iron,1
is,1
it,1
king's,1
knights,1
landing,1
law,1
lord,1
lords,1
most,1
my,1
naming,1
never,1
no,1
now,1
order,1
perhaps,1
precedent,1
prince,1
realm,1
rhaenyra,1
sat,1
set,1
shouldn't,1
so,1
stability,1
succession,1
such,1
their,1
them,1
think,1
this,1
throne,1
turn,1
was,1
way,1
well,1
wife,1
would,1
years,1
your,1
