Word,Count
the,242
to,124
of,117
you,111
i,105
a,85
and,84
your,68
is,58
it,54
be,46
for,41
that,41
my,40
in,39
this,38
as,33
no,33
all,32
have,31
grace,30
are,28
will,28
his,27
but,26
we,26
what,26
king,23
not,23
was,23
daemon,22
has,22
it's,22
on,21
heir,20
i'm,20
lord,20
with,20
he,19
prince,19
would,19
at,18
do,18
by,17
if,17
me,17
an,16
city,16
know,16
rhaenyra,16
son,16
targaryen,16
our,15
they,15
can,14
him,14
watch,14
gods,13
now,13
viserys,13
been,12
don't,12
good,12
her,12
might,12
one,12
only,12
realm,12
king's,11
must,11
princess,11
right,11
she,11
them,11
you're,11
brother,10
council,10
from,10
lady,10
or,10
queen,10
throne,10
well,10
were,10
when,10
could,9
did,9
how,9
like,9
out,9
ser,9
babe,8
child,8
first,8
great,8
here,8
its,8
just,8
made,8
name,8
own,8
say,8
should,8
so,8
they're,8
crown,7
dragons,7
going,7
hand,7
iron,7
lords,7
never,7
promise,7
see,7
succession,7
these,7
time,7
who,7
wife,7
without,7
against,6
already,6
away,6
corlys,6
ever,6
father,6
hightower,6
i've,6
last,6
mother,6
new,6
since,6
something,6
strong,6
take,6
their,6
then,6
years,6
about,5
before,5
born,5
bring,5
day,5
end,5
enough,5
heard,5
house,5
landing,5
look,5
man,5
men,5
named,5
old,5
over,5
said,5
seven,5
sorry,5
than,5
thank,5
tourney,5
two,5
understand,5
us,5
want,5
yet,5
aegon,4
aemma,4
agree,4
alicent,4
am,4
any,4
back,4
believe,4
birth,4
blood,4
both,4
called,4
celebrate,4
cole,4
commander,4
court,4
criston,4
cut,4
dark,4
dragon,4
dream,4
eldest,4
every,4
gold,4
had,4
happening,4
he's,4
himself,4
histories,4
jaehaerys,4
laws,4
long,4
master,4
more,4
otto,4
passed,4
people,4
perhaps,4
place,4
quite,4
rhaenys,4
scared,4
shall,4
soon,4
syt,4
tell,4
thing,4
thought,4
truth,4
under,4
vale,4
very,4
world,4
wouldn't,4
you've,4
across,3
act,3
ambition,3
ask,3
aōha,3
being,3
boy,3
brought,3
cannot,3
certain,3
choose,3
chose,3
citadel,3
claim,3
course,3
dead,3
difficult,3
does,3
dragonstone,3
else,3
enemies,3
faithful,3
favor,3
feel,3
fine,3
free,3
games,3
give,3
go,3
hmm,3
hope,3
instead,3
kepa,3
knights,3
late,3
let,3
luck,3
mellos,3
much,3
nothing,3
oldtown,3
once,3
order,3
please,3
position,3
power,3
protect,3
report,3
seen,3
send,3
sent,3
septa,3
she's,3
show,3
sister,3
that's,3
there,3
think,3
those,3
triarchy,3
turn,3
upon,3
valyria,3
war,3
way,3
why,3
woman,3
worried,3
yes,3
000,2
absolute,2
aegon's,2
again,2
allow,2
allowed,2
answer,2
aren't,2
army,2
assure,2
baelon,2
baratheon,2
bath,2
because,2
bed,2
beggar,2
begin,2
belly,2
best,2
book,2
break,2
brother's,2
cake,2
caraxes,2
carry,2
cauterization,2
cloaks,2
cold,2
come,2
comfort,2
command,2
condition,2
consider,2
cousin,2
cradle,2
daor,2
daughter,2
days,2
dear,2
deceit,2
declared,2
defend,2
descendant,2
design,2
didn't,2
discuss,2
doesn't,2
dohaerās,2
doing,2
done,2
doom,2
dorne,2
doubt,2
down,2
dragon's,2
dragonback,2
driftmark,2
duty,2
dāranno,2
either,2
even,2
everyone,2
expect,2
face,2
failed,2
faith,2
family,2
fealty,2
fear,2
firstborn,2
five,2
flying,2
foresaw,2
full,2
furious,2
further,2
future,2
fսck,2
get,2
girl,2
given,2
gladly,2
grand,2
growing,2
grown,2
half,2
hen,2
honor,2
honorable,2
hour,2
husband,2
i'd,2
important,2
impunity,2
infant,2
inherit,2
into,2
invested,2
issa,2
itself,2
iā,2
keep,2
kind,2
kingdoms,2
kingsguard,2
knight,2
kōttion,2
lacks,2
large,2
law,2
learn,2
left,2
line,2
lists,2
living,2
lo,2
lost,2
loved,2
loyal,2
maester,2
maesters,2
make,2
making,2
male,2
many,2
matter,2
may,2
mind,2
most,2
mother's,2
narrow,2
need,2
needed,2
news,2
night,2
nymeria,2
other,2
others,2
patience,2
pledge,2
precedent,2
presently,2
provide,2
public,2
quiet,2
re,2
read,2
really,2
red,2
relieved,2
resulting,2
rhea,2
rhoynar,2
ride,2
runestone,2
saddle,2
same,2
save,2
saw,2
saying,2
sea,2
seat,2
second,2
sepār,2
serve,2
share,2
sheep,2
side,2
small,2
some,2
someone,2
speak,2
spoken,2
stability,2
stand,2
steel,2
stepstones,2
styling,2
such,2
support,2
swear,2
sword,2
syrax,2
ten,2
there's,2
tides,2
told,2
tongue,2
took,2
tournament,2
tragedy,2
up,2
urge,2
valyrian,2
velaryon,2
visenya,2
wanted,2
wanting,2
wanton,2
warm,2
we've,2
wear,2
wearing,2
welcome,2
whatever,2
which,2
while,2
winter,2
wish,2
word,2
yield,2
10,1
100,1
101,1
2,1
60,1
70,1
aberration,1
absence,1
accident,1
accounts,1
accurate,1
achieve,1
actual,1
address,1
admiral,1
adult,1
adversely,1
advisement,1
affect,1
after,1
ago,1
ah,1
alliance,1
allies,1
almost,1
alone,1
always,1
among,1
ancestry,1
andals,1
announced,1
another,1
answered,1
anymore,1
anything,1
anywhere,1
apologies,1
arlio,1
arms,1
around,1
arrange,1
arrived,1
asked,1
assessment,1
associated,1
attempts,1
attend,1
attendants,1
auspicious,1
avy,1
