Word,Count
the,20
a,17
you,17
to,16
i,8
of,8
it,7
your,7
is,6
but,5
his,5
my,5
what,5
father,4
if,4
king,4
will,4
as,3
be,3
been,3
by,3
grace,3
in,3
me,3
not,3
about,2
cannot,2
do,2
for,2
hand,2
it's,2
its,2
know,2
love,2
or,2
prepared,2
queen,2
right,2
said,2
sin,2
that,2
them,2
through,2
without,2
would,2
you've,2
acts,1
affliction,1
all,1
also,1
always,1
am,1
an,1
and,1
another,1
are,1
ask,1
assume,1
attempted,1
audience,1
before,1
beginning,1
beneath,1
best,1
black,1
blindness,1
blood,1
brother's,1
built,1
came,1
castle,1
certain,1
cheat,1
children,1
cold,1
collection,1
compromised,1
confessing,1
counsel,1
crimes,1
crown,1
cursed,1
darkness,1
daughter,1
dear,1
death,1
deviant,1
done,1
doom,1
downfall,1
dust,1
duty,1
esteemed,1
even,1
exile,1
expect,1
feel,1
fell,1
flavors,1
folly,1
forever,1
form,1
from,1
fulfill,1
futility,1
gates,1
give,1
great,1
greatness,1
grow,1
had,1
hanging,1
happenings,1
harren,1
harrenhal,1
has,1
have,1
he,1
heard,1
heroes,1
honor's,1
hubris,1
imagine,1
impartial,1
interesting,1
into,1
judgment,1
keep,1
let,1
liberty,1
life,1
little,1
make,1
makes,1
many,1
matter,1
may,1
mean,1
meat,1
mercy,1
millstone,1
mixed,1
monument,1
mortar,1
much,1
murderer,1
neck,1
now,1
offer,1
on,1
own,1
pass,1
passes,1
pay,1
persist,1
pie,1
place,1
price,1
realm,1
reward,1
same,1
say,1
seemed,1
sentenced,1
servant,1
short,1
should,1
some,1
son,1
stays,1
stories,1
strive,1
such,1
suffer,1
surely,1
surrender,1
tell,1
then,1
they,1
thing,1
this,1
thought,1
time,1
tonight,1
took,1
traitor,1
transgressions,1
truth,1
unbiased,1
unencumbered,1
victory,1
was,1
way,1
weakness,1
when,1
who,1
willful,1
wine,1
wish,1
with,1
write,1
you'd,1
you're,1
