Word,Count
the,6
we,6
a,5
of,4
and,3
have,3
i,3
it,3
here,2
is,2
it's,2
laena,2
my,2
one,2
please,2
they,2
this,2
to,2
you,2
aegon,1
ah,1
also,1
amber,1
anywhere,1
are,1
as,1
be,1
bears,1
being,1
believe,1
belong,1
brave,1
brother,1
but,1
can,1
certainly,1
city,1
coincidental,1
commander,1
conqueror,1
continue,1
could,1
depended,1
didn't,1
do,1
does,1
don't,1
dragons,1
drink,1
endless,1
entertain,1
entirely,1
every,1
feted,1
few,1
for,1
free,1
generous,1
girl,1
gold,1
gone,1
good,1
haunting,1
hours,1
how,1
if,1
isn't,1
know,1
life,1
loyalties,1
marked,1
mention,1
minutely,1
miss,1
mmm,1
most,1
mother,1
move,1
no,1
none,1
oblivion,1
observed,1
offer,1
on,1
ours,1
peaceful,1
political,1
precisely,1
refreshing,1
resemblance,1
responsibility,1
scheming,1
shifting,1
shit,1
simple,1
so,1
strongwine,1
succession,1
survive,1
that,1
transaction,1
valyria,1
was,1
watch,1
we're,1
welcomed,1
well,1
westerosi,1
what,1
will,1
with,1
without,1
would,1
your,1
