Word,Count
the,206
you,144
to,122
a,119
i,117
and,81
of,78
it,71
is,70
your,69
my,64
have,48
in,48
we,41
be,39
that,38
will,36
he,33
me,33
are,32
this,32
for,30
what,30
not,29
do,27
but,26
our,25
with,25
as,24
was,24
no,21
one,21
princess,21
they,21
if,20
would,20
has,19
his,19
been,17
her,17
him,17
on,17
grace,16
lord,16
so,16
all,15
father,14
know,14
now,14
at,13
don't,13
king,13
there,13
it's,12
push,12
she,12
son,12
us,12
an,11
can,11
must,11
prince,11
ser,11
their,11
aegon,10
by,10
dragon,10
let,10
may,10
or,10
them,10
when,10
wish,10
about,9
again,9
ah,9
am,9
from,9
here,9
should,9
then,9
well,9
who,9
child,8
come,8
dracarys,8
hand,8
rhaenyra,8
see,8
some,8
before,7
cannot,7
day,7
did,7
family,7
harwin,7
how,7
like,7
once,7
say,7
take,7
where,7
years,7
yes,7
any,6
back,6
blood,6
brother,6
could,6
get,6
he's,6
hmm,6
its,6
laenor,6
make,6
offer,6
over,6
right,6
said,6
speak,6
than,6
think,6
up,6
very,6
without,6
yet,6
you've,6
believe,5
boy,5
city,5
course,5
each,5
feet,5
good,5
husband,5
jacaerys,5
joffrey,5
just,5
keep,5
knight,5
life,5
made,5
more,5
most,5
name,5
need,5
oh,5
only,5
pentos,5
queen,5
seems,5
shame,5
thank,5
they're,5
thought,5
throne,5
time,5
want,5
why,5
you're,5
aemond,4
after,4
another,4
born,4
challenge,4
commander,4
daemon,4
daughter,4
dear,4
done,4
down,4
ever,4
every,4
eyes,4
hands,4
heard,4
heir,4
himself,4
hold,4
house,4
i'm,4
i've,4
into,4
jace,4
king's,4
left,4
lyonel,4
many,4
might,4
mmm,4
mother,4
new,4
other,4
own,4
put,4
same,4
sons,4
stay,4
such,4
that's,4
through,4
truth,4
two,4
vermax,4
watch,4
we're,4
were,4
yourself,4
accept,3
agree,3
alliance,3
also,3
always,3
ask,3
battle,3
beneath,3
best,3
better,3
black,3
blindness,3
boys,3
castle,3
cause,3
children,3
close,3
continue,3
court,3
criston,3
crown,3
dead,3
death,3
does,3
dorne,3
dragonpit,3
dragons,3
dread,3
egg,3
enough,3
escort,3
everyone,3
excellence,3
father's,3
feel,3
first,3
gods,3
great,3
had,3
harrenhal,3
he'll,3
hope,3
i'll,3
interest,3
knows,3
lads,3
lady,3
laena,3
landing,3
late,3
match,3
mention,3
mine,3
move,3
much,3
never,3
old,3
opponent,3
out,3
pain,3
pig,3
pink,3
play,3
please,3
ships,3
stallion,3
stepstones,3
storm,3
strong,3
sure,3
targaryen,3
ten,3
there's,3
though,3
together,3
took,3
triarchy,3
true,3
use,3
