Word,Count
a,16
the,16
i,12
is,12
you,10
it,8
to,7
do,6
this,6
will,6
and,5
be,5
he,5
of,5
was,5
my,4
that,4
as,3
been,3
one,3
there,3
yes,3
aegon,2
agree,2
alicent,2
black,2
continue,2
don't,2
each,2
ever,2
foal,2
for,2
has,2
have,2
her,2
i'm,2
in,2
it's,2
like,2
lyonel,2
me,2
most,2
not,2
on,2
other,2
our,2
put,2
see,2
she,2
stallion,2
them,2
together,2
up,2
we,2
what,2
where,2
would,2
your,2
accept,1
advice,1
afraid,1
afternoon,1
again,1
all,1
allegation,1
alone,1
an,1
are,1
aren't,1
aside,1
at,1
being,1
believe,1
blanket,1
blasted,1
bond,1
born,1
brown,1
but,1
by,1
can,1
cannot,1
casts,1
certainly,1
chestnut,1
childish,1
children,1
city,1
consequences,1
contrast,1
course,1
credulous,1
crown,1
day,1
dear,1
dire,1
disappointed,1
done,1
down,1
dragon,1
dragon's,1
dragonpit,1
easy,1
eddard,1
egg,1
endlessly,1
enough,1
escaped,1
expelled,1
faithfully,1
family,1
father's,1
fearsome,1
fine,1
form,1
from,1
fussed,1
gift,1
girl,1
gloom,1
gonna,1
good,1
grandson,1
had,1
hand,1
hands,1
handsome,1
happened,1
happy,1
harwin's,1
he's,1
help,1
him,1
his,1
hope,1
hoping,1
horse,1
if,1
interest,1
join,1
judicious,1
just,1
knight,1
knock,1
labor,1
lad,1
lads,1
learn,1
let,1
lifelong,1
lured,1
make,1
many,1
mare,1
martell,1
might,1
moon,1
more,1
morning,1
mysterious,1
name,1
nature,1
need,1
negotiations,1
neighboring,1
news,1
night,1
no,1
nose,1
oh,1
once,1
others,1
outburst,1
over,1
pasture,1
persuade,1
pick,1
place,1
prince,1
privy,1
proposal,1
proposition,1
punishment,1
quarrels,1
queen,1
raven,1
reason,1
sage,1
said,1
saw,1
seated,1
seems,1
self,1
served,1
service,1
shadow,1
shall,1
shouldn't,1
shut,1
silver,1
sincere,1
sired,1
so,1
some,1
speak,1
stands,1
stronger,1
stuff,1
sturdy,1
such,1
sunspear,1
sure,1
ten,1
than,1
then,1
these,1
they,1
they'd,1
they're,1
thing,1
thought,1
toy,1
train,1
true,1
trust,1
unfortunate,1
unmarked,1
unnamed,1
unremarkable,1
upon,1
us,1
visit,1
wasn't,1
watch,1
we're,1
well,1
when,1
which,1
who,1
why,1
wild,1
winter's,1
with,1
wonder,1
works,1
wouldn't,1
years,1
young,1
