Word,Count
the,25
you,20
i,17
to,16
and,14
a,10
have,10
of,10
we,9
our,8
are,7
my,7
been,6
me,6
no,6
that,6
will,6
him,5
in,5
your,5
at,4
be,4
for,4
it,4
not,4
them,4
all,3
but,3
his,3
know,3
laenor,3
one,3
so,3
thank,3
they,3
would,3
about,2
another,2
any,2
as,2
before,2
by,2
do,2
gods,2
haven't,2
is,2
late,2
left,2
let,2
like,2
lord,2
mine,2
need,2
now,2
oh,2
ooh,2
see,2
ser,2
should,2
should've,2
son,2
sons,2
speak,2
storm,2
sword,2
there,2
think,2
this,2
throne,2
us,2
we're,2
well,2
where,2
wish,2
with,2
years,2
yes,2
yet,2
abandon,1
additionally,1
aemond,1
affairs,1
afraid,1
after,1
ago,1
agreement,1
ah,1
ale,1
ally,1
apologize,1
bathed,1
bears,1
begrudged,1
besides,1
betroth,1
between,1
blackwoods,1
bleeding,1
blood,1
bottom,1
bought,1
boy,1
boys,1
brackens,1
breasts,1
bring,1
brings,1
built,1
called,1
can,1
can't,1
carousing,1
carry,1
caswell,1
certain,1
child,1
choice,1
clear,1
cloth,1
clutch,1
come,1
coming,1
command,1
commanded,1
commander,1
consult,1
cook,1
corridors,1
cost,1
countryfolk,1
court,1
cսոt,1
dark,1
daughter,1
day,1
deepest,1
desert,1
disgusting,1
dispute,1
don't,1
doubt,1
down,1
drawn,1
dress,1
drink,1
drunk,1
each,1
eggs,1
every,1
exchange,1
excuse,1
families,1
family,1
father,1
felt,1
finest,1
finished,1
flea,1
flees,1
fleet,1
forth,1
fortifications,1
friends,1
from,1
fun,1
fսck,1
fսcking,1
fսckеd,1
garrison,1
gathers,1
generations,1
get,1
given,1
gives,1
go,1
good,1
goodwill,1
grace,1
greater,1
ground,1
guzzling,1
happened,1
harwin,1
head,1
healthy,1
heard,1
heels,1
heir,1
helaena,1
hells,1
help,1
here,1
hmm,1
hold,1
hope,1
horses,1
house,1
hunting,1
husband,1
i'll,1
i'm,1
if,1
indulged,1
inherit,1
insinuations,1
insolence,1
interested,1
into,1
introduced,1
iron,1
it's,1
its,1
jacaerys,1
jace,1
joffrey,1
king's,1
landing,1
lashes,1
lax,1
leave,1
leaving,1
letters,1
lifts,1
lines,1
long,1
looking,1
looks,1
lustiest,1
mad,1
made,1
matters,1
may,1
midwife,1
milk,1
mind,1
mmm,1
monster,1
muster,1
myself,1
name,1
narrow,1
nip,1
nothing,1
offense,1
old,1
once,1
only,1
other's,1
ourselves,1
owed,1
parentage,1
perfect,1
post,1
prefer,1
princess,1
propose,1
qarl,1
queen,1
questions,1
rarest,1
raven,1
remain,1
rule,1
rumors,1
runs,1
sailor,1
sailors,1
satisfaction,1
sea,1
seemed,1
sent,1
seven,1
she,1
she'll,1
ships,1
side,1
soldiers,1
spectacle,1
spill,1
spoken,1
stairs,1
strife,1
such,1
swells,1
symbol,1
sympathies,1
syrax,1
take,1
targaryen,1
ten,1
that's,1
their,1
then,1
there's,1
those,1
through,1
together,1
true,1
uh,1
um,1
undefended,1
undermined,1
unless,1
use,1
very,1
vile,1
waggling,1
wait,1
wants,1
war,1
was,1
watchtowers,1
we'll,1
were,1
what,1
what's,1
when,1
while,1
whisper,1
who,1
why,1
wine,1
wines,1
winking,1
wise,1
wishes,1
won't,1
word,1
you've,1
yours,1
yourself,1
