Word,Count
your,10
a,8
him,6
the,6
you,5
and,4
feet,4
have,4
with,4
grace,3
is,3
my,3
of,3
on,3
son,3
that,3
aegon,2
attack,2
brother,2
close,2
don't,2
eldest,2
get,2
i,2
light,2
me,2
or,2
princess,2
ser,2
stay,2
up,2
use,2
you'll,2
advance,1
advantage,1
against,1
anyone,1
apologize,1
as,1
backward,1
battle,1
beneath,1
better,1
blades,1
brazen,1
but,1
can,1
come,1
commander,1
cousin,1
cսոt,1
deal,1
devotion,1
do,1
down,1
drawn,1
dry,1
engage,1
expect,1
fair,1
gonna,1
hand,1
hands,1
he,1
heavy,1
height,1
her,1
here,1
i'll,1
if,1
in,1
instruction,1
interest,1
isn't,1
it,1
jacaerys,1
keep,1
kind,1
knees,1
knocked,1
know,1
knows,1
let,1
let's,1
lord,1
match,1
men,1
method,1
most,1
much,1
never,1
new,1
only,1
opponent,1
plant,1
press,1
prey,1
prince,1
princeling's,1
question,1
quite,1
relentless,1
rhaenyra,1
see,1
seems,1
seen,1
should,1
so,1
soften,1
something,1
sometimes,1
spar,1
spider,1
spoiled,1
stand,1
steel,1
stings,1
straw,1
sucks,1
than,1
then,1
thought,1
to,1
too,1
touch,1
toward,1
training,1
true,1
unusual,1
upright,1
very,1
was,1
well,1
when,1
who,1
would,1
you're,1
you've,1
